WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE
486525,-0.14130900000,34.87606800000,Yes,Functional ( in use),1,1,0,,,ksm557,KE,Protected dug well,Hand manual,1988,Private Individual/Delegated Management,None,Virtual Kenya,04/06/2012
485810,-0.14115800000,34.87481700000,Yes,Functional ( in use),1,1,0,,,ksm556,KE,Protected dug well,Hand manual,1988,Private Individual/Delegated Management,None,Virtual Kenya,04/06/2012
486738,-0.14127900000,34.87455400000,Yes,Functional ( in use),1,1,0,,,ksm555,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,04/06/2012
485834,-0.14285500000,34.87426300000,Yes,Functional ( in use),1,1,0,,,ksm554,KE,Protected dug well,Hand manual,1995,Private Individual/Delegated Management,None,Virtual Kenya,04/06/2012
486107,-0.14353900000,34.87415800000,Yes,Functional ( in use),1,1,0,,,ksm553,KE,Protected dug well,Hand manual,1935,Private Individual/Delegated Management,None,Virtual Kenya,04/06/2012
486492,-0.15407000000,34.82798200000,Yes,Functional ( in use),1,1,0,,,ksm551,KE,Tube well or borehole,Submersible pump|Electricity,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,04/06/2012
486426,-0.16962600000,35.23141500000,Yes,Functional ( in use),1,1,0,,,ksm549,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2008,Other,60 KES/Meter3,Virtual Kenya,20/06/2012
486431,-0.15064600000,34.85680300000,Yes,Functional ( in use),1,1,0,,,ksm549,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,01/06/2012
486115,-0.15084700000,34.85468900000,Yes,Functional ( in use),1,1,0,,,ksm546,KE,Protected dug well,Hand manual,1979,Private Individual/Delegated Management,None,Virtual Kenya,01/06/2012
486404,-0.15019500000,34.85414700000,Yes,Functional ( in use),1,1,0,,,ksm545,KE,Protected dug well,Hand manual,1984,Private Individual/Delegated Management,None,Virtual Kenya,01/06/2012
486483,-0.15300100000,34.85215500000,Yes,Functional ( in use),1,1,0,,,ksm541,KE,Protected dug well,Hand manual,2010,Institutional Management,None,Virtual Kenya,01/06/2012
486143,-0.16930300000,35.23434400000,Yes,Functional ( in use),1,1,0,,,ksm540,KE,Rainwater (harvesting),Hand manual,2010,,None,Virtual Kenya,20/06/2012
486768,-0.15370000000,34.85158300000,Yes,Functional ( in use),1,1,0,,,ksm540,KE,Protected dug well,Submersible pump|Electricity,1998,Institutional Management,None,Virtual Kenya,01/06/2012
486558,-0.15548500000,35.19931300000,Yes,Functional ( in use),1,1,0,,,ksm539,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2006,Other,50 KES/Meter3,Virtual Kenya,15/06/2012
486019,-0.15262800000,34.85553900000,Yes,Functional ( in use),1,1,0,,,ksm539,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,31/05/2012
486432,-0.15261400000,34.85567400000,Yes,Functional ( in use),1,1,0,,,ksm538,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,31/05/2012
486072,-0.17039200000,35.23560700000,Yes,Functional ( in use),1,1,0,,,ksm538,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2005,Other,50 KES/Meter3,Virtual Kenya,20/06/2012
486064,-0.15145700000,34.85448400000,Yes,Functional ( in use),1,1,0,,,ksm536,KE,Protected dug well,Hand Pump|Afridev,2005,Private Individual/Delegated Management,None,Virtual Kenya,31/05/2012
485857,-0.15431600000,35.19920800000,Yes,Functional ( in use),1,1,0,,,ksm536,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2006,Other,35 KES/Meter3,Virtual Kenya,15/06/2012
485731,-0.15321600000,34.85554400000,Yes,Functional ( in use),1,1,0,,,ksm535,KE,Protected dug well,Hand manual,2009,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,31/05/2012
485792,-0.15503300000,35.19963100000,Yes,Functional ( in use),1,1,0,,,ksm534,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2000,Other,50 KES/Meter3,Virtual Kenya,15/06/2012
485901,-0.15402300000,34.85363800000,Yes,Functional ( in use),1,1,0,,,ksm533,KE,Protected dug well,Hand manual,2009,Private Individual/Delegated Management,None,Virtual Kenya,31/05/2012
486186,-0.14330700000,34.80500900000,Yes,Functional ( in use),1,1,0,,,ksm530,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,31/05/2012
486566,-0.14281700000,34.80527400000,Yes,Functional ( in use),1,1,0,,,ksm529,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,31/05/2012
486169,-0.14301300000,34.80392100000,Yes,Functional ( in use),1,1,0,,,ksm528,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,31/05/2012
485896,-0.14370800000,34.88032400000,Yes,Functional ( in use),1,1,0,,,ksm527,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
486309,-0.14445000000,34.87629700000,Yes,Functional ( in use),1,1,0,,,ksm525,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
486454,-0.14521000000,34.87608800000,Yes,Functional ( in use),1,1,0,,,ksm524,KE,Protected dug well,Hand Pump|Afridev,1998,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
486778,-0.14548300000,34.87608700000,Yes,Functional ( in use),1,1,0,,,ksm523,KE,Protected dug well,Hand manual,2002,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
485991,-0.14935500000,34.87079900000,Yes,Functional ( in use),1,1,0,,,ksm522,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
485887,-0.15312400000,34.86807100000,Yes,Functional ( in use),1,1,0,,,ksm520,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
485938,-0.15225400000,34.86771300000,Yes,Functional ( in use),1,1,0,,,ksm519,KE,Protected dug well,Hand manual,2005,Private Individual/Delegated Management,None,Virtual Kenya,30/05/2012
486750,-0.16043000000,35.19826800000,Yes,Functional ( in use),1,1,0,,,ksm519,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2009,Other,35 KES/Meter3,Virtual Kenya,15/06/2012
486788,-0.15457400000,34.85613800000,Yes,Functional ( in use),1,1,0,,,ksm516,KE,Dam/Pan(runoff harvesting),,2010,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
485746,-0.15445700000,34.85635800000,Yes,Functional ( in use),1,1,0,,,ksm515,KE,Dam/Pan(runoff harvesting),,2010,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
485745,-0.15413600000,34.85658000000,Yes,Functional ( in use),1,1,0,,,ksm514,KE,Dam/Pan(runoff harvesting),,2010,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
486120,-0.14674200000,34.87258200000,Yes,Functional ( in use),1,1,0,,,ksm513,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
486194,-0.14697300000,34.87559900000,Yes,Functional ( in use),1,1,0,,,ksm510,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
485872,-0.14679400000,34.87588500000,Yes,Functional ( in use),1,1,0,,,ksm509,KE,Protected dug well,Hand manual,1997,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
485873,-0.15744500000,35.19558500000,Yes,Functional ( in use),1,1,0,,,ksm506,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2008,Other,35 KES/Meter3,Virtual Kenya,15/06/2012
485846,-0.14906500000,34.86784000000,Yes,Functional ( in use),1,1,0,,,ksm504,KE,Protected dug well,Hand manual,1987,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
486257,-0.15565800000,34.84950000000,Yes,Functional ( in use),1,1,0,,,ksm503,KE,Dam/Pan(runoff harvesting),,2010,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
486326,-0.15579200000,34.84792800000,Yes,Functional ( in use),1,1,0,,,ksm502,KE,Protected dug well,Hand manual,2000,Private Individual/Delegated Management,None,Virtual Kenya,29/05/2012
486262,-0.14467600000,34.80453900000,Yes,Functional ( in use),1,1,0,,,ksm501,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
485975,-0.14490600000,34.80600300000,Yes,Functional ( in use),1,1,0,,,ksm500,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
486032,-0.14421000000,34.80286200000,Yes,Functional ( in use),1,1,0,,,ksm499,KE,Protected Spring,Gravity,2011,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
486769,-0.15490500000,34.85067000000,Yes,Functional ( in use),1,1,0,,,ksm497,KE,Dam/Pan(runoff harvesting),,2010,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
485736,-0.15163200000,34.85033400000,Yes,Functional ( in use),1,1,0,,,ksm495,KE,Protected dug well,Hand manual,2002,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
486327,-0.15355600000,34.84837600000,Yes,Functional ( in use),1,1,0,,,ksm493,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,28/05/2012
486725,-0.11783600000,34.78854200000,Yes,Functional ( in use),1,1,0,,,ksm485,KE,Surface water(lake),,1900,Private Individual/Delegated Management,None,Virtual Kenya,25/05/2012
486731,-0.13826900000,34.79699200000,Yes,Functional ( in use),1,1,0,,,ksm483,KE,Surface water(lake),,1990,Private Individual/Delegated Management,None,Virtual Kenya,24/05/2012
486017,-0.14279400000,34.80163500000,Yes,Functional ( in use),1,1,0,,,ksm480,KE,Protected dug well,Hand manual,2002,Private Individual/Delegated Management,None,Virtual Kenya,24/05/2012
485739,-0.15833500000,35.19616200000,Yes,Functional ( in use),1,1,0,,,ksm478,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2007,Other,35 KES/Meter3,Virtual Kenya,14/06/2012
486158,-0.14418700000,34.80380900000,Yes,Functional ( in use),1,1,0,,,ksm478,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,24/05/2012
486198,-0.14816200000,34.84828500000,Yes,Functional ( in use),1,1,0,,,ksm472,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,22/05/2012
486310,-0.14758000000,34.85257800000,Yes,Functional ( in use),1,1,0,,,ksm470,KE,Protected dug well,Hand manual,1987,Private Individual/Delegated Management,None,Virtual Kenya,22/05/2012
485981,-0.14788500000,34.85169500000,Yes,Functional ( in use),1,1,0,,,ksm469,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,22/05/2012
486458,-0.15568800000,35.20087600000,Yes,Functional ( in use),1,1,0,,,ksm464,KE,Public tap/standpipe (stand alone or water kiosk,Surface pump|Electricity,1990,Other,35 KES/Meter3,Virtual Kenya,14/06/2012
486399,-0.07502100000,34.49353400000,Yes,Functional ( in use),1,1,0,,,ksm399,KE,Tube well or borehole,Hand Pump|Afridev,1995,Community Management,2 KES/20L Jerrican,Virtual Kenya,08/06/2012
486049,-0.08101000000,34.49410500000,Yes,Functional ( in use),1,1,0,,,ksm398,KE,Tube well or borehole,Hand Pump|Afridev,1998,Community Management,2 KES/20L Jerrican,Virtual Kenya,08/06/2012
486548,-0.06755100000,34.46810000000,Yes,Functional ( in use),1,1,0,,,ksm396,KE,Tube well or borehole,Hand Pump|Afridev,1990,Community Management,2 KES/20L Jerrican,Virtual Kenya,08/06/2012
486586,-0.07392800000,34.47172700000,Yes,Functional ( in use),1,1,0,,,ksm395,KE,Protected dug well,Hand Pump|India Mark II,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,08/06/2012
485773,-0.09890400000,34.48735300000,Yes,Functional ( in use),1,1,0,,,ksm394,KE,Tube well or borehole,Hand Pump|Afridev,1992,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
486791,-0.09722900000,34.48924100000,Yes,Functional ( in use),1,1,0,,,ksm393,KE,Tube well or borehole,Hand Pump|Afridev,1992,Community Management,3 KES/20L Jerrican,Virtual Kenya,07/06/2012
486243,-0.09923900000,34.48338600000,Yes,Functional ( in use),1,1,0,,,ksm392,KE,Tube well or borehole,Hand Pump|Afridev,2004,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
486106,-0.09682000000,34.48426800000,Yes,Functional ( in use),1,1,0,,,ksm390,KE,Tube well or borehole,Hand Pump|Afridev,1995,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
486349,-0.13999100000,34.49609000000,Yes,Functional ( in use),1,1,0,,,ksm389,KE,Protected dug well,Hand Pump|Afridev,2005,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
485918,-0.13413900000,34.49557300000,Yes,Functional ( in use),1,1,0,,,ksm388,KE,Dam/Pan(runoff harvesting),,2005,Community Management,None,Virtual Kenya,07/06/2012
486711,-0.13332000000,34.49162700000,Yes,Functional ( in use),1,1,0,,,ksm387,KE,Tube well or borehole,Hand Pump|Afridev,1995,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
486719,-0.13311900000,34.47489400000,Yes,Functional ( in use),1,1,0,,,ksm386,KE,piped into dwelling/plot/yard,Surface pump|Electricity,2008,Institutional Management,None,Virtual Kenya,07/06/2012
486499,-0.14145200000,34.46944400000,Yes,Functional ( in use),1,1,0,,,ksm385,KE,Rainwater (harvesting),Gravity,2007,Institutional Management,None,Virtual Kenya,07/06/2012
486527,-0.15574200000,34.46598600000,Yes,Functional ( in use),1,1,0,,,ksm384,KE,Rainwater (harvesting),Gravity,2005,Institutional Management,None,Virtual Kenya,07/06/2012
486526,-0.15592000000,34.46604700000,Yes,Functional ( in use),1,1,0,,,ksm381,KE,Rainwater (harvesting),Gravity,2005,Institutional Management,None,Virtual Kenya,07/06/2012
486150,-0.14829900000,34.46342100000,Yes,Functional ( in use),1,1,0,,,ksm381,KE,Protected dug well,Hand Pump|Afridev,2012,Community Management,None,Virtual Kenya,07/06/2012
486484,-0.14880500000,34.46953100000,Yes,Functional ( in use),1,1,0,,,ksm380,KE,Tube well or borehole,Hand Pump|Afridev,2005,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
486375,-0.15528300000,34.46362800000,Yes,Functional ( in use),1,1,0,,,ksm378,KE,Protected dug well,Hand Pump|Afridev,1999,Community Management,2 KES/20L Jerrican,Virtual Kenya,06/06/2012
486590,-0.13951800000,34.46608300000,Yes,Functional ( in use),1,1,0,,,ksm378,KE,Tube well or borehole,Hand Pump|Afridev,2000,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/06/2012
485733,-0.14434400000,34.45553300000,Yes,Functional ( in use),1,1,0,,,ksm376,KE,Tube well or borehole,Hand Pump|Afridev,1996,Community Management,2 KES/Animal,Virtual Kenya,06/06/2012
486116,-0.13681300000,34.45850100000,Yes,Functional ( in use),1,1,0,,,ksm375,KE,Cat with small tank,,2011,,None,Virtual Kenya,06/06/2012
486235,-0.13268800000,34.45546800000,Yes,Functional ( in use),1,1,0,,,ksm374,KE,Protected dug well,Hand Pump|Afridev,1991,Community Management,5 KES/20L Jerrican,Virtual Kenya,06/06/2012
486553,-0.12893500000,34.45619100000,Yes,Functional ( in use),1,1,0,,,ksm373,KE,piped into dwelling/plot/yard,|Electricity,1977,Institutional Management,None,Virtual Kenya,06/06/2012
486554,-0.12982000000,34.45645800000,Yes,Functional ( in use),1,1,0,,,ksm372,KE,Rainwater (harvesting),Gravity,2005,Institutional Management,None,Virtual Kenya,06/06/2012
486614,-0.11251800000,34.44989900000,Yes,Functional ( in use),1,1,0,,,ksm370,KE,Tube well or borehole,Submersible pump,1997,Community Management,2 KES/20L Jerrican,Virtual Kenya,05/06/2012
485742,-0.10501000000,34.44784900000,Yes,Functional ( in use),1,1,0,,,ksm368,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,05/06/2012
485707,-0.10948800000,34.43840400000,Yes,Functional ( in use),1,1,0,,,ksm367,KE,Rainwater (harvesting),Gravity,2005,Institutional Management,None,Virtual Kenya,05/06/2012
485706,-0.11033900000,34.43880100000,Yes,Functional ( in use),1,1,0,,,ksm366,KE,Tube well or borehole,Hand Pump|Afridev,2008,Institutional Management,None,Virtual Kenya,05/06/2012
485842,-0.09910900000,34.44192900000,Yes,Functional ( in use),1,1,0,,,ksm365,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,2 KES/20L Jerrican,Virtual Kenya,05/06/2012
486433,-0.08671900000,34.44055500000,Yes,Functional ( in use),1,1,0,,,ksm364,KE,Protected dug well,Hand Pump|India Mark II,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,05/06/2012
485761,-0.07864300000,34.74246200000,Yes,Functional ( in use),1,1,0,,,ksm363,KE,Tube well or borehole,Hand Pump|Afridev,1988,Community Management,2 KES/20L Jerrican,Virtual Kenya,07/05/2012
486551,-0.10396700000,34.58904700000,Yes,Functional ( in use),1,1,0,,,ksm362,KE,Protected dug well,Hand Pump|India Mark II,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,04/06/2012
486062,-0.05863200000,34.46809900000,Yes,Functional ( in use),1,1,0,,,ksm359,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,1 KES/Meter3,Virtual Kenya,27/04/2012
486061,-0.05863200000,34.46809900000,Yes,Functional ( in use),1,1,0,,,ksm359,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,1 KES/Meter3,Virtual Kenya,27/04/2012
